alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n,best_fixed_rule,best_fixed_rule_accuracy
0.05,label_flipping,FedStrategist,0.6683,0.0,0.6683,0.6683,1.0,fltrust,0.63995
0.05,label_flipping,GRADF,0.6613,0.0,0.6613,0.6613,1.0,fltrust,0.63995
0.05,label_flipping,Oracle (decoupled),0.6603000000000001,0.0,0.6603000000000001,0.6603000000000001,1.0,fltrust,0.63995
0.05,label_flipping,Random,0.6822,0.0,0.6822,0.6822,1.0,fltrust,0.63995
0.05,low_mag_backdoor,AdaAggRL,0.7485,0.0,0.7485,0.7485,1.0,trimmed_mean,0.76468
0.05,low_mag_backdoor,FedStrategist,0.859,0.0,0.859,0.859,1.0,trimmed_mean,0.76468
0.05,low_mag_backdoor,GRADF,0.8255000000000001,0.0,0.8255000000000001,0.8255000000000001,1.0,trimmed_mean,0.76468
0.05,low_mag_backdoor,Oracle (decoupled),0.8472999999999999,0.0,0.8472999999999999,0.8472999999999999,1.0,trimmed_mean,0.76468
0.05,low_mag_backdoor,Random,0.8023,0.0,0.8023,0.8023,1.0,trimmed_mean,0.76468
0.05,sign_flipping,AdaAggRL,0.6814,0.0,0.6814,0.6814,1.0,fltrust,0.6482699999999999
0.05,sign_flipping,FedStrategist,0.5462,0.0,0.5462,0.5462,1.0,fltrust,0.6482699999999999
0.05,sign_flipping,GRADF,0.578,0.0,0.578,0.578,1.0,fltrust,0.6482699999999999
0.05,sign_flipping,Oracle (decoupled),0.6286,0.0,0.6286,0.6286,1.0,fltrust,0.6482699999999999
0.05,sign_flipping,Random,0.5654999999999999,0.0,0.5654999999999999,0.5654999999999999,1.0,fltrust,0.6482699999999999
0.05,trim_attack,AdaAggRL,0.7784000000000001,0.0,0.7784000000000001,0.7784000000000001,1.0,fltrust,0.6490400000000001
0.05,trim_attack,FedStrategist,0.6092,0.0,0.6092,0.6092,1.0,fltrust,0.6490400000000001
0.05,trim_attack,GRADF,0.5647,0.0,0.5647,0.5647,1.0,fltrust,0.6490400000000001
0.05,trim_attack,Oracle (decoupled),0.5619000000000001,0.0,0.5619000000000001,0.5619000000000001,1.0,fltrust,0.6490400000000001
0.05,trim_attack,Random,0.724,0.0,0.724,0.724,1.0,fltrust,0.6490400000000001
0.1,fltrust_aligned,AdaAggRL,0.7431,0.0,0.7431,0.7431,1.0,krum,0.89445
0.1,fltrust_aligned,FedStrategist,0.7862000000000001,0.0,0.7862000000000001,0.7862000000000001,1.0,krum,0.89445
0.1,fltrust_aligned,GRADF,0.5720000000000001,0.0,0.5720000000000001,0.5720000000000001,1.0,krum,0.89445
0.1,fltrust_aligned,Oracle (decoupled),0.7862000000000001,0.0,0.7862000000000001,0.7862000000000001,1.0,krum,0.89445
0.1,fltrust_aligned,Random,0.7697,0.0,0.7697,0.7697,1.0,krum,0.89445
0.1,gaussian_noise,AdaAggRL,0.8252,0.0,0.8252,0.8252,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,FedStrategist,0.6169,0.0,0.6169,0.6169,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,GRADF,0.7567,0.0,0.7567,0.7567,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,Oracle (decoupled),0.7811,0.0,0.7811,0.7811,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,Random,0.7635,0.0,0.7635,0.7635,1.0,trimmed_mean,0.8051900000000002
0.1,krum_collusion,AdaAggRL,0.8272,0.0,0.8272,0.8272,1.0,fltrust,0.62514
0.1,krum_collusion,FedStrategist,0.6463,0.0,0.6463,0.6463,1.0,fltrust,0.62514
0.1,krum_collusion,GRADF,0.7272000000000001,0.0,0.7272000000000001,0.7272000000000001,1.0,fltrust,0.62514
0.1,krum_collusion,Oracle (decoupled),0.7369,0.0,0.7369,0.7369,1.0,fltrust,0.62514
0.1,krum_collusion,Random,0.6451,0.0,0.6451,0.6451,1.0,fltrust,0.62514
0.1,label_flipping,AdaAggRL,0.5720000000000001,0.0,0.5720000000000001,0.5720000000000001,1.0,fltrust,0.62377
0.1,label_flipping,FedStrategist,0.7285999999999999,0.0,0.7285999999999999,0.7285999999999999,1.0,fltrust,0.62377
0.1,label_flipping,GRADF,0.5690999999999999,0.0,0.5690999999999999,0.5690999999999999,1.0,fltrust,0.62377
0.1,label_flipping,Oracle (decoupled),0.7505999999999999,0.0,0.7505999999999999,0.7505999999999999,1.0,fltrust,0.62377
0.1,label_flipping,Random,0.7335,0.0,0.7335,0.7335,1.0,fltrust,0.62377
0.1,low_mag_backdoor,AdaAggRL,0.7985000000000001,0.0,0.7985000000000001,0.7985000000000001,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,FedStrategist,0.8535,0.0,0.8535,0.8535,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,GRADF,0.49440000000000006,0.0,0.49440000000000006,0.49440000000000006,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,Oracle (decoupled),0.8507999999999999,0.0,0.8507999999999999,0.8507999999999999,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,Random,0.8543,0.0,0.8543,0.8543,1.0,trimmed_mean,0.8310599999999999
0.1,sign_flipping,AdaAggRL,0.8065000000000001,0.0,0.8065000000000001,0.8065000000000001,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,FedStrategist,0.6209,0.0,0.6209,0.6209,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,GRADF,0.5518000000000001,0.0,0.5518000000000001,0.5518000000000001,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,Oracle (decoupled),0.7583,0.0,0.7583,0.7583,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,Random,0.6286,0.0,0.6286,0.6286,1.0,fltrust,0.6227699999999999
0.1,trim_attack,AdaAggRL,0.8334999999999999,0.0,0.8334999999999999,0.8334999999999999,1.0,fltrust,0.62287
0.1,trim_attack,FedStrategist,0.46080000000000004,0.0,0.46080000000000004,0.46080000000000004,1.0,fltrust,0.62287
0.1,trim_attack,GRADF,0.6058,0.0,0.6058,0.6058,1.0,fltrust,0.62287
0.1,trim_attack,Oracle (decoupled),0.5137,0.0,0.5137,0.5137,1.0,fltrust,0.62287
0.1,trim_attack,Random,0.6713999999999999,0.0,0.6713999999999999,0.6713999999999999,1.0,fltrust,0.62287
0.5,fltrust_aligned,AdaAggRL,0.8421,0.0,0.8421,0.8421,1.0,median,0.89978
0.5,fltrust_aligned,FedStrategist,0.8887,0.0,0.8887,0.8887,1.0,median,0.89978
0.5,fltrust_aligned,GRADF,0.8944000000000001,0.0,0.8944000000000001,0.8944000000000001,1.0,median,0.89978
0.5,fltrust_aligned,Oracle (decoupled),0.8789,0.0,0.8789,0.8789,1.0,median,0.89978
0.5,fltrust_aligned,Random,0.8826,0.0,0.8826,0.8826,1.0,median,0.89978
0.5,gaussian_noise,AdaAggRL,0.8958999999999999,0.0,0.8958999999999999,0.8958999999999999,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,FedStrategist,0.7735000000000001,0.0,0.7735000000000001,0.7735000000000001,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,GRADF,0.8741999999999999,0.0,0.8741999999999999,0.8741999999999999,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,Oracle (decoupled),0.8946000000000002,0.0,0.8946000000000002,0.8946000000000002,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,Random,0.8815,0.0,0.8815,0.8815,1.0,trimmed_mean,0.89474
0.5,krum_collusion,AdaAggRL,0.8823000000000001,0.0,0.8823000000000001,0.8823000000000001,1.0,krum,0.88238
0.5,krum_collusion,FedStrategist,0.8693,0.0,0.8693,0.8693,1.0,krum,0.88238
0.5,krum_collusion,GRADF,0.8785999999999999,0.0,0.8785999999999999,0.8785999999999999,1.0,krum,0.88238
0.5,krum_collusion,Oracle (decoupled),0.8873,0.0,0.8873,0.8873,1.0,krum,0.88238
0.5,krum_collusion,Random,0.8827,0.0,0.8827,0.8827,1.0,krum,0.88238
0.5,label_flipping,AdaAggRL,0.26389999999999997,0.0,0.26389999999999997,0.26389999999999997,1.0,trimmed_mean,0.88595
0.5,label_flipping,FedStrategist,0.8766,0.0,0.8766,0.8766,1.0,trimmed_mean,0.88595
0.5,label_flipping,GRADF,0.8089000000000001,0.0,0.8089000000000001,0.8089000000000001,1.0,trimmed_mean,0.88595
0.5,label_flipping,Oracle (decoupled),0.8966999999999998,0.0,0.8966999999999998,0.8966999999999998,1.0,trimmed_mean,0.88595
0.5,label_flipping,Random,0.881,0.0,0.881,0.881,1.0,trimmed_mean,0.88595
0.5,low_mag_backdoor,AdaAggRL,0.8797,0.0,0.8797,0.8797,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,FedStrategist,0.9007999999999999,0.0,0.9007999999999999,0.9007999999999999,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,GRADF,0.901,0.0,0.901,0.901,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,Oracle (decoupled),0.9032,0.0,0.9032,0.9032,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,Random,0.8936999999999999,0.0,0.8936999999999999,0.8936999999999999,1.0,trimmed_mean,0.8985899999999999
0.5,sign_flipping,AdaAggRL,0.8394999999999999,0.0,0.8394999999999999,0.8394999999999999,1.0,krum,0.8844100000000001
0.5,sign_flipping,FedStrategist,0.8272,0.0,0.8272,0.8272,1.0,krum,0.8844100000000001
0.5,sign_flipping,GRADF,0.8741,0.0,0.8741,0.8741,1.0,krum,0.8844100000000001
0.5,sign_flipping,Oracle (decoupled),0.8881,0.0,0.8881,0.8881,1.0,krum,0.8844100000000001
0.5,sign_flipping,Random,0.8613,0.0,0.8613,0.8613,1.0,krum,0.8844100000000001
0.5,trim_attack,AdaAggRL,0.8823000000000001,0.0,0.8823000000000001,0.8823000000000001,1.0,trimmed_mean,0.86913
0.5,trim_attack,FedStrategist,0.8602000000000001,0.0,0.8602000000000001,0.8602000000000001,1.0,trimmed_mean,0.86913
0.5,trim_attack,GRADF,0.7524,0.0,0.7524,0.7524,1.0,trimmed_mean,0.86913
0.5,trim_attack,Oracle (decoupled),0.8443999999999999,0.0,0.8443999999999999,0.8443999999999999,1.0,trimmed_mean,0.86913
0.5,trim_attack,Random,0.8695,0.0,0.8695,0.8695,1.0,trimmed_mean,0.86913
