alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n
0.05,trim_attack,Random,0.7245999999999999,0.0,0.7245999999999999,0.7245999999999999,1.0
0.1,fltrust_aligned,AdaAggRL,0.7932,0.0,0.7932,0.7932,1.0
0.1,fltrust_aligned,FedStrategist,0.7515000000000001,0.0,0.7515000000000001,0.7515000000000001,1.0
0.1,fltrust_aligned,GRADF,0.5793999999999999,0.0,0.5793999999999999,0.5793999999999999,1.0
0.1,fltrust_aligned,Oracle (decoupled),0.7821,0.0,0.7821,0.7821,1.0
0.1,fltrust_aligned,Random,0.7497999999999999,0.0,0.7497999999999999,0.7497999999999999,1.0
0.1,gaussian_noise,AdaAggRL,0.8416,0.0,0.8416,0.8416,1.0
0.1,gaussian_noise,FedStrategist,0.5908,0.0,0.5908,0.5908,1.0
0.1,gaussian_noise,GRADF,0.784,0.0,0.784,0.784,1.0
0.1,gaussian_noise,Oracle (decoupled),0.7884,0.0,0.7884,0.7884,1.0
0.1,gaussian_noise,Random,0.7818,0.0,0.7818,0.7818,1.0
0.1,krum_collusion,AdaAggRL,0.8436999999999999,0.0,0.8436999999999999,0.8436999999999999,1.0
0.1,krum_collusion,FedStrategist,0.6406,0.0,0.6406,0.6406,1.0
0.1,krum_collusion,GRADF,0.4654,0.0,0.4654,0.4654,1.0
0.1,krum_collusion,Oracle (decoupled),0.7262,0.0,0.7262,0.7262,1.0
0.1,krum_collusion,Random,0.6533,0.0,0.6533,0.6533,1.0
0.1,label_flipping,AdaAggRL,0.6306999999999999,0.0,0.6306999999999999,0.6306999999999999,1.0
0.1,label_flipping,FedStrategist,0.7309999999999999,0.0,0.7309999999999999,0.7309999999999999,1.0
0.1,label_flipping,GRADF,0.23209999999999997,0.0,0.23209999999999997,0.23209999999999997,1.0
0.1,label_flipping,Oracle (decoupled),0.7529999999999999,0.0,0.7529999999999999,0.7529999999999999,1.0
0.1,label_flipping,Random,0.745,0.0,0.745,0.745,1.0
0.1,low_mag_backdoor,AdaAggRL,0.8244,0.0,0.8244,0.8244,1.0
0.1,low_mag_backdoor,FedStrategist,0.8539999999999999,0.0,0.8539999999999999,0.8539999999999999,1.0
0.1,low_mag_backdoor,GRADF,0.874,0.0,0.874,0.874,1.0
0.1,low_mag_backdoor,Oracle (decoupled),0.857,0.0,0.857,0.857,1.0
0.1,low_mag_backdoor,Random,0.8708,0.0,0.8708,0.8708,1.0
0.1,sign_flipping,AdaAggRL,0.8033999999999999,0.0,0.8033999999999999,0.8033999999999999,1.0
0.1,sign_flipping,FedStrategist,0.6059,0.0,0.6059,0.6059,1.0
0.1,sign_flipping,GRADF,0.7525,0.0,0.7525,0.7525,1.0
0.1,sign_flipping,Oracle (decoupled),0.7115,0.0,0.7115,0.7115,1.0
0.1,sign_flipping,Random,0.6026,0.0,0.6026,0.6026,1.0
0.1,trim_attack,AdaAggRL,0.8346,0.0,0.8346,0.8346,1.0
0.1,trim_attack,FedStrategist,0.4888,0.0,0.4888,0.4888,1.0
0.1,trim_attack,GRADF,0.5056999999999999,0.0,0.5056999999999999,0.5056999999999999,1.0
0.1,trim_attack,Oracle (decoupled),0.5088,0.0,0.5088,0.5088,1.0
0.1,trim_attack,Random,0.6426999999999999,0.0,0.6426999999999999,0.6426999999999999,1.0
0.5,fltrust_aligned,AdaAggRL,0.893,0.0,0.893,0.893,1.0
0.5,fltrust_aligned,FedStrategist,0.8887999999999998,0.0,0.8887999999999998,0.8887999999999998,1.0
0.5,fltrust_aligned,GRADF,0.8886000000000001,0.0,0.8886000000000001,0.8886000000000001,1.0
0.5,fltrust_aligned,Oracle (decoupled),0.8904,0.0,0.8904,0.8904,1.0
0.5,fltrust_aligned,Random,0.8845000000000001,0.0,0.8845000000000001,0.8845000000000001,1.0
0.5,gaussian_noise,AdaAggRL,0.8967,0.0,0.8967,0.8967,1.0
0.5,gaussian_noise,FedStrategist,0.7876000000000001,0.0,0.7876000000000001,0.7876000000000001,1.0
0.5,gaussian_noise,GRADF,0.8972000000000001,0.0,0.8972000000000001,0.8972000000000001,1.0
0.5,gaussian_noise,Oracle (decoupled),0.8923,0.0,0.8923,0.8923,1.0
0.5,gaussian_noise,Random,0.8934,0.0,0.8934,0.8934,1.0
0.5,krum_collusion,AdaAggRL,0.8961,0.0,0.8961,0.8961,1.0
0.5,krum_collusion,FedStrategist,0.8685,0.0,0.8685,0.8685,1.0
0.5,krum_collusion,GRADF,0.8747999999999999,0.0,0.8747999999999999,0.8747999999999999,1.0
0.5,krum_collusion,Oracle (decoupled),0.8893000000000001,0.0,0.8893000000000001,0.8893000000000001,1.0
0.5,krum_collusion,Random,0.8841000000000001,0.0,0.8841000000000001,0.8841000000000001,1.0
0.5,label_flipping,AdaAggRL,0.7853,0.0,0.7853,0.7853,1.0
0.5,label_flipping,FedStrategist,0.8698,0.0,0.8698,0.8698,1.0
0.5,label_flipping,GRADF,0.8759,0.0,0.8759,0.8759,1.0
0.5,label_flipping,Oracle (decoupled),0.8937999999999999,0.0,0.8937999999999999,0.8937999999999999,1.0
0.5,label_flipping,Random,0.8736,0.0,0.8736,0.8736,1.0
0.5,low_mag_backdoor,AdaAggRL,0.8968999999999999,0.0,0.8968999999999999,0.8968999999999999,1.0
0.5,low_mag_backdoor,FedStrategist,0.8421,0.0,0.8421,0.8421,1.0
0.5,low_mag_backdoor,GRADF,0.8985999999999998,0.0,0.8985999999999998,0.8985999999999998,1.0
0.5,low_mag_backdoor,Oracle (decoupled),0.9044000000000001,0.0,0.9044000000000001,0.9044000000000001,1.0
0.5,low_mag_backdoor,Random,0.8983000000000001,0.0,0.8983000000000001,0.8983000000000001,1.0
0.5,sign_flipping,AdaAggRL,0.8923,0.0,0.8923,0.8923,1.0
0.5,sign_flipping,FedStrategist,0.828,0.0,0.828,0.828,1.0
0.5,sign_flipping,GRADF,0.7790000000000001,0.0,0.7790000000000001,0.7790000000000001,1.0
0.5,sign_flipping,Oracle (decoupled),0.8875,0.0,0.8875,0.8875,1.0
0.5,sign_flipping,Random,0.8568999999999999,0.0,0.8568999999999999,0.8568999999999999,1.0
0.5,trim_attack,AdaAggRL,0.8963000000000001,0.0,0.8963000000000001,0.8963000000000001,1.0
0.5,trim_attack,FedStrategist,0.8587,0.0,0.8587,0.8587,1.0
0.5,trim_attack,GRADF,0.742,0.0,0.742,0.742,1.0
0.5,trim_attack,Oracle (decoupled),0.8526,0.0,0.8526,0.8526,1.0
0.5,trim_attack,Random,0.828,0.0,0.828,0.828,1.0
