alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n,best_fixed_rule,best_fixed_rule_accuracy
0.05,fltrust_aligned,FedStrategist,0.7564,0.0,0.7564,0.7564,1.0,krum,0.89598
0.05,gaussian_noise,FedStrategist,0.546,0.0,0.546,0.546,1.0,trimmed_mean,0.73821
0.05,krum_collusion,FedStrategist,0.6777000000000001,0.0,0.6777000000000001,0.6777000000000001,1.0,fltrust,0.6399
0.05,label_flipping,FedStrategist,0.6693,0.0,0.6693,0.6693,1.0,fltrust,0.63995
0.05,low_mag_backdoor,FedStrategist,0.7236,0.0,0.7236,0.7236,1.0,trimmed_mean,0.76468
0.05,sign_flipping,FedStrategist,0.5244,0.0,0.5244,0.5244,1.0,fltrust,0.6482699999999999
0.05,trim_attack,FedStrategist,0.6081000000000001,0.0,0.6081000000000001,0.6081000000000001,1.0,fltrust,0.6490400000000001
0.1,fltrust_aligned,FedStrategist,0.7694000000000001,0.0,0.7694000000000001,0.7694000000000001,1.0,krum,0.89445
0.1,gaussian_noise,FedStrategist,0.5826999999999999,0.0,0.5826999999999999,0.5826999999999999,1.0,trimmed_mean,0.8051900000000002
0.1,krum_collusion,FedStrategist,0.6357,0.0,0.6357,0.6357,1.0,fltrust,0.62514
0.1,label_flipping,FedStrategist,0.7267,0.0,0.7267,0.7267,1.0,fltrust,0.62377
0.1,low_mag_backdoor,FedStrategist,0.8535,0.0,0.8535,0.8535,1.0,trimmed_mean,0.8310599999999999
0.1,sign_flipping,FedStrategist,0.6003000000000001,0.0,0.6003000000000001,0.6003000000000001,1.0,fltrust,0.6227699999999999
0.1,trim_attack,FedStrategist,0.4587,0.0,0.4587,0.4587,1.0,fltrust,0.62287
0.5,fltrust_aligned,FedStrategist,0.8893000000000001,0.0,0.8893000000000001,0.8893000000000001,1.0,median,0.89978
0.5,gaussian_noise,FedStrategist,0.8054,0.0,0.8054,0.8054,1.0,trimmed_mean,0.89474
0.5,krum_collusion,FedStrategist,0.8351000000000001,0.0,0.8351000000000001,0.8351000000000001,1.0,krum,0.88238
0.5,label_flipping,FedStrategist,0.8829,0.0,0.8829,0.8829,1.0,trimmed_mean,0.88595
0.5,low_mag_backdoor,FedStrategist,0.8413,0.0,0.8413,0.8413,1.0,trimmed_mean,0.8985899999999999
0.5,sign_flipping,FedStrategist,0.8057000000000001,0.0,0.8057000000000001,0.8057000000000001,1.0,krum,0.8844100000000001
0.5,trim_attack,FedStrategist,0.8600999999999999,0.0,0.8600999999999999,0.8600999999999999,1.0,trimmed_mean,0.86913
