alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n,best_fixed_rule,best_fixed_rule_accuracy
0.1,fltrust_aligned,AdaAggRL,0.8394,0.0,0.8394,0.8394,1.0,krum,0.89445
0.1,fltrust_aligned,FedStrategist,0.7796000000000001,0.0,0.7796000000000001,0.7796000000000001,1.0,krum,0.89445
0.1,fltrust_aligned,GRADF,0.563,0.0,0.563,0.563,1.0,krum,0.89445
0.1,fltrust_aligned,Oracle (decoupled),0.786,0.0,0.786,0.786,1.0,krum,0.89445
0.1,fltrust_aligned,Random,0.6984,0.0,0.6984,0.6984,1.0,krum,0.89445
0.1,gaussian_noise,AdaAggRL,0.8412,0.0,0.8412,0.8412,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,FedStrategist,0.6249,0.0,0.6249,0.6249,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,GRADF,0.8299999999999998,0.0,0.8299999999999998,0.8299999999999998,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,Oracle (decoupled),0.7868999999999999,0.0,0.7868999999999999,0.7868999999999999,1.0,trimmed_mean,0.8051900000000002
0.1,gaussian_noise,Random,0.7828,0.0,0.7828,0.7828,1.0,trimmed_mean,0.8051900000000002
0.1,krum_collusion,AdaAggRL,0.8437000000000001,0.0,0.8437000000000001,0.8437000000000001,1.0,fltrust,0.62514
0.1,krum_collusion,FedStrategist,0.6405000000000001,0.0,0.6405000000000001,0.6405000000000001,1.0,fltrust,0.62514
0.1,krum_collusion,GRADF,0.7276,0.0,0.7276,0.7276,1.0,fltrust,0.62514
0.1,krum_collusion,Oracle (decoupled),0.7304,0.0,0.7304,0.7304,1.0,fltrust,0.62514
0.1,krum_collusion,Random,0.6616,0.0,0.6616,0.6616,1.0,fltrust,0.62514
0.1,label_flipping,AdaAggRL,0.6900000000000001,0.0,0.6900000000000001,0.6900000000000001,1.0,fltrust,0.62377
0.1,label_flipping,FedStrategist,0.7389,0.0,0.7389,0.7389,1.0,fltrust,0.62377
0.1,label_flipping,GRADF,0.7601,0.0,0.7601,0.7601,1.0,fltrust,0.62377
0.1,label_flipping,Oracle (decoupled),0.7511,0.0,0.7511,0.7511,1.0,fltrust,0.62377
0.1,label_flipping,Random,0.7087999999999999,0.0,0.7087999999999999,0.7087999999999999,1.0,fltrust,0.62377
0.1,low_mag_backdoor,AdaAggRL,0.8393,0.0,0.8393,0.8393,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,FedStrategist,0.8531000000000001,0.0,0.8531000000000001,0.8531000000000001,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,GRADF,0.8749999999999998,0.0,0.8749999999999998,0.8749999999999998,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,Oracle (decoupled),0.8583000000000001,0.0,0.8583000000000001,0.8583000000000001,1.0,trimmed_mean,0.8310599999999999
0.1,low_mag_backdoor,Random,0.8719000000000001,0.0,0.8719000000000001,0.8719000000000001,1.0,trimmed_mean,0.8310599999999999
0.1,sign_flipping,AdaAggRL,0.7652,0.0,0.7652,0.7652,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,FedStrategist,0.6132000000000001,0.0,0.6132000000000001,0.6132000000000001,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,GRADF,0.7025999999999999,0.0,0.7025999999999999,0.7025999999999999,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,Oracle (decoupled),0.7423,0.0,0.7423,0.7423,1.0,fltrust,0.6227699999999999
0.1,sign_flipping,Random,0.5827,0.0,0.5827,0.5827,1.0,fltrust,0.6227699999999999
0.1,trim_attack,AdaAggRL,0.8353999999999999,0.0,0.8353999999999999,0.8353999999999999,1.0,fltrust,0.62287
0.1,trim_attack,FedStrategist,0.466,0.0,0.466,0.466,1.0,fltrust,0.62287
0.1,trim_attack,GRADF,0.3305,0.0,0.3305,0.3305,1.0,fltrust,0.62287
0.1,trim_attack,Oracle (decoupled),0.5099,0.0,0.5099,0.5099,1.0,fltrust,0.62287
0.1,trim_attack,Random,0.5807,0.0,0.5807,0.5807,1.0,fltrust,0.62287
0.5,fltrust_aligned,AdaAggRL,0.8926000000000001,0.0,0.8926000000000001,0.8926000000000001,1.0,median,0.89978
0.5,fltrust_aligned,FedStrategist,0.8836999999999999,0.0,0.8836999999999999,0.8836999999999999,1.0,median,0.89978
0.5,fltrust_aligned,GRADF,0.8567,0.0,0.8567,0.8567,1.0,median,0.89978
0.5,fltrust_aligned,Oracle (decoupled),0.8855999999999999,0.0,0.8855999999999999,0.8855999999999999,1.0,median,0.89978
0.5,fltrust_aligned,Random,0.875,0.0,0.875,0.875,1.0,median,0.89978
0.5,gaussian_noise,AdaAggRL,0.8966,0.0,0.8966,0.8966,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,FedStrategist,0.8017,0.0,0.8017,0.8017,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,GRADF,0.8961,0.0,0.8961,0.8961,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,Oracle (decoupled),0.8925000000000001,0.0,0.8925000000000001,0.8925000000000001,1.0,trimmed_mean,0.89474
0.5,gaussian_noise,Random,0.8920999999999999,0.0,0.8920999999999999,0.8920999999999999,1.0,trimmed_mean,0.89474
0.5,krum_collusion,AdaAggRL,0.8968,0.0,0.8968,0.8968,1.0,krum,0.88238
0.5,krum_collusion,FedStrategist,0.8682000000000001,0.0,0.8682000000000001,0.8682000000000001,1.0,krum,0.88238
0.5,krum_collusion,GRADF,0.8793999999999998,0.0,0.8793999999999998,0.8793999999999998,1.0,krum,0.88238
0.5,krum_collusion,Oracle (decoupled),0.8901,0.0,0.8901,0.8901,1.0,krum,0.88238
0.5,krum_collusion,Random,0.8572999999999998,0.0,0.8572999999999998,0.8572999999999998,1.0,krum,0.88238
0.5,label_flipping,AdaAggRL,0.7686,0.0,0.7686,0.7686,1.0,trimmed_mean,0.88595
0.5,label_flipping,FedStrategist,0.8794000000000001,0.0,0.8794000000000001,0.8794000000000001,1.0,trimmed_mean,0.88595
0.5,label_flipping,GRADF,0.8764000000000001,0.0,0.8764000000000001,0.8764000000000001,1.0,trimmed_mean,0.88595
0.5,label_flipping,Oracle (decoupled),0.8946000000000002,0.0,0.8946000000000002,0.8946000000000002,1.0,trimmed_mean,0.88595
0.5,label_flipping,Random,0.8614,0.0,0.8614,0.8614,1.0,trimmed_mean,0.88595
0.5,low_mag_backdoor,AdaAggRL,0.8873000000000001,0.0,0.8873000000000001,0.8873000000000001,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,FedStrategist,0.8894,0.0,0.8894,0.8894,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,GRADF,0.891,0.0,0.891,0.891,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,Oracle (decoupled),0.9026,0.0,0.9026,0.9026,1.0,trimmed_mean,0.8985899999999999
0.5,low_mag_backdoor,Random,0.8769,0.0,0.8769,0.8769,1.0,trimmed_mean,0.8985899999999999
0.5,sign_flipping,AdaAggRL,0.8904,0.0,0.8904,0.8904,1.0,krum,0.8844100000000001
0.5,sign_flipping,FedStrategist,0.8310000000000001,0.0,0.8310000000000001,0.8310000000000001,1.0,krum,0.8844100000000001
0.5,sign_flipping,GRADF,0.7725000000000001,0.0,0.7725000000000001,0.7725000000000001,1.0,krum,0.8844100000000001
0.5,sign_flipping,Oracle (decoupled),0.8897,0.0,0.8897,0.8897,1.0,krum,0.8844100000000001
0.5,sign_flipping,Random,0.8047000000000001,0.0,0.8047000000000001,0.8047000000000001,1.0,krum,0.8844100000000001
0.5,trim_attack,AdaAggRL,0.8966000000000001,0.0,0.8966000000000001,0.8966000000000001,1.0,trimmed_mean,0.86913
0.5,trim_attack,FedStrategist,0.8614,0.0,0.8614,0.8614,1.0,trimmed_mean,0.86913
0.5,trim_attack,GRADF,0.8973000000000001,0.0,0.8973000000000001,0.8973000000000001,1.0,trimmed_mean,0.86913
0.5,trim_attack,Oracle (decoupled),0.8452,0.0,0.8452,0.8452,1.0,trimmed_mean,0.86913
0.5,trim_attack,Random,0.8573999999999999,0.0,0.8573999999999999,0.8573999999999999,1.0,trimmed_mean,0.86913
