alpha,attack_type,system,variant,accuracy,seed
0.1,label_flipping,FedStrategist,b,0.7399,47
0.1,label_flipping,AdaAggRL,own (gradient-inversion),0.6801,47
0.05,fltrust_aligned,Random,n/a,0.748,47
0.05,fltrust_aligned,Oracle (decoupled),n/a,0.7681000000000001,47
0.05,fltrust_aligned,GRADF,shared (own),0.7599,47
0.05,fltrust_aligned,FedStrategist,b,0.7341,47
0.05,fltrust_aligned,AdaAggRL,own (gradient-inversion),0.5307999999999999,47
0.05,trim_attack,Random,n/a,0.7083,47
0.05,trim_attack,Oracle (decoupled),n/a,0.4726,47
0.05,trim_attack,GRADF,shared (own),0.5721999999999999,47
0.05,trim_attack,FedStrategist,b,0.6117999999999999,47
0.05,trim_attack,AdaAggRL,own (gradient-inversion),0.8039999999999999,47
0.05,krum_collusion,Random,n/a,0.6533,47
0.05,krum_collusion,Oracle (decoupled),n/a,0.7066999999999999,47
0.05,krum_collusion,GRADF,shared (own),0.5748,47
0.05,krum_collusion,FedStrategist,b,0.44580000000000003,47
0.05,krum_collusion,AdaAggRL,own (gradient-inversion),0.8039000000000002,47
0.05,low_mag_backdoor,Random,n/a,0.8362,47
0.05,low_mag_backdoor,Oracle (decoupled),n/a,0.8506,47
0.05,low_mag_backdoor,GRADF,shared (own),0.8212999999999999,47
0.05,low_mag_backdoor,FedStrategist,b,0.7227,47
0.05,low_mag_backdoor,AdaAggRL,own (gradient-inversion),0.7325999999999999,47
0.05,sign_flipping,Random,n/a,0.5705,47
0.05,sign_flipping,Oracle (decoupled),n/a,0.628,47
0.05,sign_flipping,GRADF,shared (own),0.5515000000000001,47
0.05,sign_flipping,FedStrategist,b,0.5492,47
0.05,sign_flipping,AdaAggRL,own (gradient-inversion),0.7859,47
0.05,gaussian_noise,Random,n/a,0.7506999999999999,47
0.05,gaussian_noise,Oracle (decoupled),n/a,0.7703,47
0.05,gaussian_noise,GRADF,shared (own),0.7535000000000001,47
0.05,gaussian_noise,FedStrategist,b,0.48630000000000007,47
0.05,gaussian_noise,AdaAggRL,own (gradient-inversion),0.8033000000000001,47
0.05,label_flipping,Random,n/a,0.6771,47
0.05,label_flipping,Oracle (decoupled),n/a,0.6582000000000001,47
0.05,label_flipping,GRADF,shared (own),0.6616,47
0.05,label_flipping,FedStrategist,b,0.44480000000000003,47
0.05,label_flipping,AdaAggRL,own (gradient-inversion),0.6849000000000001,47
