alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n
0.05,fltrust_aligned,FedStrategist,0.7519,0.0,0.7519,0.7519,1.0
0.05,gaussian_noise,FedStrategist,0.584,0.0,0.584,0.584,1.0
0.05,krum_collusion,FedStrategist,0.6910000000000001,0.0,0.6910000000000001,0.6910000000000001,1.0
0.05,label_flipping,FedStrategist,0.7023999999999999,0.0,0.7023999999999999,0.7023999999999999,1.0
0.05,low_mag_backdoor,FedStrategist,0.8578999999999999,0.0,0.8578999999999999,0.8578999999999999,1.0
0.05,sign_flipping,FedStrategist,0.5328999999999999,0.0,0.5328999999999999,0.5328999999999999,1.0
0.05,trim_attack,FedStrategist,0.6098,0.0,0.6098,0.6098,1.0
0.1,fltrust_aligned,FedStrategist,0.7566,0.0,0.7566,0.7566,1.0
0.1,gaussian_noise,FedStrategist,0.6728000000000001,0.0,0.6728000000000001,0.6728000000000001,1.0
0.1,krum_collusion,FedStrategist,0.6403999999999999,0.0,0.6403999999999999,0.6403999999999999,1.0
0.1,label_flipping,FedStrategist,0.7304999999999999,0.0,0.7304999999999999,0.7304999999999999,1.0
0.1,low_mag_backdoor,FedStrategist,0.8517999999999999,0.0,0.8517999999999999,0.8517999999999999,1.0
0.1,sign_flipping,FedStrategist,0.6232,0.0,0.6232,0.6232,1.0
0.1,trim_attack,FedStrategist,0.4496999999999999,0.0,0.4496999999999999,0.4496999999999999,1.0
0.5,fltrust_aligned,FedStrategist,0.8856999999999999,0.0,0.8856999999999999,0.8856999999999999,1.0
0.5,gaussian_noise,FedStrategist,0.8005000000000001,0.0,0.8005000000000001,0.8005000000000001,1.0
0.5,krum_collusion,FedStrategist,0.8153,0.0,0.8153,0.8153,1.0
0.5,label_flipping,FedStrategist,0.8785000000000001,0.0,0.8785000000000001,0.8785000000000001,1.0
0.5,low_mag_backdoor,FedStrategist,0.8887,0.0,0.8887,0.8887,1.0
0.5,sign_flipping,FedStrategist,0.8005000000000001,0.0,0.8005000000000001,0.8005000000000001,1.0
0.5,trim_attack,FedStrategist,0.8549999999999999,0.0,0.8549999999999999,0.8549999999999999,1.0
