alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n
0.05,fltrust_aligned,Discrete+AdaAggRL-detector,0.7539,0.0,0.7539,0.7539,1.0
0.05,gaussian_noise,Discrete+AdaAggRL-detector,0.4772,0.0,0.4772,0.4772,1.0
0.05,krum_collusion,Discrete+AdaAggRL-detector,0.681,0.0,0.681,0.681,1.0
0.05,label_flipping,Discrete+AdaAggRL-detector,0.7035,0.0,0.7035,0.7035,1.0
0.05,low_mag_backdoor,Discrete+AdaAggRL-detector,0.8587999999999999,0.0,0.8587999999999999,0.8587999999999999,1.0
0.05,sign_flipping,Discrete+AdaAggRL-detector,0.5508000000000001,0.0,0.5508000000000001,0.5508000000000001,1.0
0.05,trim_attack,Discrete+AdaAggRL-detector,0.607,0.0,0.607,0.607,1.0
0.1,fltrust_aligned,Discrete+AdaAggRL-detector,0.7843,0.0,0.7843,0.7843,1.0
0.1,gaussian_noise,Discrete+AdaAggRL-detector,0.6300000000000001,0.0,0.6300000000000001,0.6300000000000001,1.0
0.1,krum_collusion,Discrete+AdaAggRL-detector,0.6531,0.0,0.6531,0.6531,1.0
0.1,label_flipping,Discrete+AdaAggRL-detector,0.7337999999999999,0.0,0.7337999999999999,0.7337999999999999,1.0
0.1,low_mag_backdoor,Discrete+AdaAggRL-detector,0.8539999999999999,0.0,0.8539999999999999,0.8539999999999999,1.0
0.1,sign_flipping,Discrete+AdaAggRL-detector,0.6205,0.0,0.6205,0.6205,1.0
0.1,trim_attack,Discrete+AdaAggRL-detector,0.4581999999999999,0.0,0.4581999999999999,0.4581999999999999,1.0
0.5,fltrust_aligned,Discrete+AdaAggRL-detector,0.8884000000000001,0.0,0.8884000000000001,0.8884000000000001,1.0
0.5,gaussian_noise,Discrete+AdaAggRL-detector,0.7722,0.0,0.7722,0.7722,1.0
0.5,krum_collusion,Discrete+AdaAggRL-detector,0.8698,0.0,0.8698,0.8698,1.0
0.5,label_flipping,Discrete+AdaAggRL-detector,0.8783999999999998,0.0,0.8783999999999998,0.8783999999999998,1.0
0.5,low_mag_backdoor,Discrete+AdaAggRL-detector,0.8402999999999998,0.0,0.8402999999999998,0.8402999999999998,1.0
0.5,sign_flipping,Discrete+AdaAggRL-detector,0.8281000000000001,0.0,0.8281000000000001,0.8281000000000001,1.0
0.5,trim_attack,Discrete+AdaAggRL-detector,0.8714000000000001,0.0,0.8714000000000001,0.8714000000000001,1.0
