alpha,attack_type,system,accuracy_mean,accuracy_std,ci95_low,ci95_high,n
0.1,krum_collusion,FedStrategist,0.6321999999999999,0.0,0.6321999999999999,0.6321999999999999,1.0
0.1,krum_collusion,GRADF,0.7421999999999999,0.0,0.7421999999999999,0.7421999999999999,1.0
0.1,krum_collusion,Oracle (decoupled),0.7403,0.0,0.7403,0.7403,1.0
0.1,krum_collusion,Random,0.7030000000000001,0.0,0.7030000000000001,0.7030000000000001,1.0
0.1,label_flipping,AdaAggRL,0.6962,0.0,0.6962,0.6962,1.0
0.1,label_flipping,FedStrategist,0.7447,0.0,0.7447,0.7447,1.0
0.1,label_flipping,GRADF,0.6049,0.0,0.6049,0.6049,1.0
0.1,label_flipping,Oracle (decoupled),0.7580000000000001,0.0,0.7580000000000001,0.7580000000000001,1.0
0.1,label_flipping,Random,0.716,0.0,0.716,0.716,1.0
0.1,low_mag_backdoor,AdaAggRL,0.6535,0.0,0.6535,0.6535,1.0
0.1,low_mag_backdoor,FedStrategist,0.853,0.0,0.853,0.853,1.0
0.1,low_mag_backdoor,GRADF,0.85,0.0,0.85,0.85,1.0
0.1,low_mag_backdoor,Oracle (decoupled),0.8568,0.0,0.8568,0.8568,1.0
0.1,low_mag_backdoor,Random,0.8314,0.0,0.8314,0.8314,1.0
0.1,sign_flipping,AdaAggRL,0.8021999999999998,0.0,0.8021999999999998,0.8021999999999998,1.0
0.1,sign_flipping,FedStrategist,0.6156999999999999,0.0,0.6156999999999999,0.6156999999999999,1.0
0.1,sign_flipping,GRADF,0.7594000000000001,0.0,0.7594000000000001,0.7594000000000001,1.0
0.1,sign_flipping,Oracle (decoupled),0.7481,0.0,0.7481,0.7481,1.0
0.1,sign_flipping,Random,0.7114,0.0,0.7114,0.7114,1.0
0.1,trim_attack,AdaAggRL,0.793,0.0,0.793,0.793,1.0
0.1,trim_attack,FedStrategist,0.45990000000000003,0.0,0.45990000000000003,0.45990000000000003,1.0
0.1,trim_attack,GRADF,0.5144,0.0,0.5144,0.5144,1.0
0.1,trim_attack,Oracle (decoupled),0.5224,0.0,0.5224,0.5224,1.0
0.1,trim_attack,Random,0.7601000000000001,0.0,0.7601000000000001,0.7601000000000001,1.0
0.5,fltrust_aligned,AdaAggRL,0.8913,0.0,0.8913,0.8913,1.0
0.5,fltrust_aligned,FedStrategist,0.8888999999999999,0.0,0.8888999999999999,0.8888999999999999,1.0
0.5,fltrust_aligned,GRADF,0.8920999999999999,0.0,0.8920999999999999,0.8920999999999999,1.0
0.5,fltrust_aligned,Oracle (decoupled),0.8724000000000001,0.0,0.8724000000000001,0.8724000000000001,1.0
0.5,fltrust_aligned,Random,0.8837999999999999,0.0,0.8837999999999999,0.8837999999999999,1.0
0.5,gaussian_noise,AdaAggRL,0.8961,0.0,0.8961,0.8961,1.0
0.5,gaussian_noise,FedStrategist,0.7913000000000001,0.0,0.7913000000000001,0.7913000000000001,1.0
0.5,gaussian_noise,GRADF,0.8838000000000001,0.0,0.8838000000000001,0.8838000000000001,1.0
0.5,gaussian_noise,Oracle (decoupled),0.8947,0.0,0.8947,0.8947,1.0
0.5,gaussian_noise,Random,0.8942,0.0,0.8942,0.8942,1.0
0.5,krum_collusion,AdaAggRL,0.8959999999999999,0.0,0.8959999999999999,0.8959999999999999,1.0
0.5,krum_collusion,FedStrategist,0.8853,0.0,0.8853,0.8853,1.0
0.5,krum_collusion,GRADF,0.8796000000000002,0.0,0.8796000000000002,0.8796000000000002,1.0
0.5,krum_collusion,Oracle (decoupled),0.8680999999999999,0.0,0.8680999999999999,0.8680999999999999,1.0
0.5,krum_collusion,Random,0.8684000000000001,0.0,0.8684000000000001,0.8684000000000001,1.0
0.5,label_flipping,AdaAggRL,0.6461,0.0,0.6461,0.6461,1.0
0.5,label_flipping,FedStrategist,0.8792,0.0,0.8792,0.8792,1.0
0.5,label_flipping,GRADF,0.8774,0.0,0.8774,0.8774,1.0
0.5,label_flipping,Oracle (decoupled),0.8949999999999999,0.0,0.8949999999999999,0.8949999999999999,1.0
0.5,label_flipping,Random,0.8667,0.0,0.8667,0.8667,1.0
0.5,low_mag_backdoor,AdaAggRL,0.8902999999999999,0.0,0.8902999999999999,0.8902999999999999,1.0
0.5,low_mag_backdoor,FedStrategist,0.8406,0.0,0.8406,0.8406,1.0
0.5,low_mag_backdoor,GRADF,0.9015000000000001,0.0,0.9015000000000001,0.9015000000000001,1.0
0.5,low_mag_backdoor,Oracle (decoupled),0.9042,0.0,0.9042,0.9042,1.0
0.5,low_mag_backdoor,Random,0.8933,0.0,0.8933,0.8933,1.0
0.5,sign_flipping,AdaAggRL,0.8889000000000001,0.0,0.8889000000000001,0.8889000000000001,1.0
0.5,sign_flipping,FedStrategist,0.8305,0.0,0.8305,0.8305,1.0
0.5,sign_flipping,GRADF,0.8642,0.0,0.8642,0.8642,1.0
0.5,sign_flipping,Oracle (decoupled),0.8885,0.0,0.8885,0.8885,1.0
0.5,sign_flipping,Random,0.8803000000000001,0.0,0.8803000000000001,0.8803000000000001,1.0
0.5,trim_attack,AdaAggRL,0.8964000000000001,0.0,0.8964000000000001,0.8964000000000001,1.0
0.5,trim_attack,FedStrategist,0.8640000000000001,0.0,0.8640000000000001,0.8640000000000001,1.0
0.5,trim_attack,GRADF,0.876,0.0,0.876,0.876,1.0
0.5,trim_attack,Oracle (decoupled),0.8442000000000001,0.0,0.8442000000000001,0.8442000000000001,1.0
0.5,trim_attack,Random,0.8576,0.0,0.8576,0.8576,1.0
